locality,street,rooms,area,price_total_zl,price_sqm_zl,owner_type,date_posted,photo_count,url,image_url
Łódź Żabieniec,,3,70,669000,9589,Bez pośredników,ponad miesiąc temu,15,https://adresowo.pl/o/mieszkanie-lodz-zabieniec-3-pokojowe-69-m2-o4v2l7,https://s2.adresowa.pl/oi/1b/5f/39d156_db6f_cover-3-pokojowe-mieszkanie-lodz-zabieniec.jpg
Łódź Teofilów,ul. Rojna,1,28,255000,9107,Bez pośredników,ponad miesiąc temu,11,https://adresowo.pl/o/mieszkanie-lodz-teofilow-ul-rojna-1-pokoj-w7e4a5,https://s2.adresowa.pl/oi/29/2d/39cf40_5a74_cover-1-pokojowe-mieszkanie-lodz-teofilow-ul-rojna.jpg
Łódź Górna,ul. Strycharska,3,55,486000,8836,Bez pośredników,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-lodz-gorna-ul-strycharska-3-pokojowe-g9t0f8,https://s2.adresowa.pl/oi/49/44/39cd2e_3c8d_cover-3-pokojowe-mieszkanie-lodz-gorna-ul-strycharska.jpg
Łódź Bałuty,,3,57,462000,8105,Bez pośredników,ponad miesiąc temu,20,https://adresowo.pl/o/mieszkanie-lodz-baluty-3-pokojowe-57-m2-w2a0v7,https://s2.adresowa.pl/oi/60/62/39cbde_de64_cover-3-pokojowe-mieszkanie-lodz-baluty.jpg
Łódź Widzew,ul. Rysy,2,45,509900,11331,Bez pośredników,ponad miesiąc temu,1,https://adresowo.pl/o/mieszkanie-lodz-widzew-ul-rysy-2-pokojowe-b0l5x1,https://s2.adresowa.pl/oi/5e/24/39cb1e_edc1_cover-2-pokojowe-mieszkanie-lodz-widzew-ul-rysy.jpg
Łódź Śródmieście,ul. Jana Kilińskiego,2,41,600000,14634,Bez pośredników,ponad miesiąc temu,13,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-jana-kilinskiego-2-pokojowe-e9l8b9,https://s2.adresowa.pl/oi/2f/2b/39c98c_baa6_cover-2-pokojowe-mieszkanie-lodz-srodmiescie-ul-jana-kilinskiego.jpg
Łódź Bałuty,ul. Łagiewnicka,3,47,475000,10106,Bez pośredników,ponad miesiąc temu,14,https://adresowo.pl/o/mieszkanie-lodz-baluty-ul-lagiewnicka-3-pokojowe-k2o7e4,https://s2.adresowa.pl/oi/2b/40/39c896_b324_cover-3-pokojowe-mieszkanie-lodz-baluty-ul-lagiewnicka.jpg
Łódź Bałuty,ul. Rysownicza,4,70,625000,8929,Bez pośredników,ponad miesiąc temu,14,https://adresowo.pl/o/mieszkanie-lodz-baluty-ul-rysownicza-4-pokojowe-w5i1t2,https://s2.adresowa.pl/oi/22/71/39a150_9209_cover-4-pokojowe-mieszkanie-lodz-baluty-ul-rysownicza.jpg
Łódź Widzew,ul. Łęczycka,3,44,455000,10341,Bez pośredników,ponad miesiąc temu,14,https://adresowo.pl/o/mieszkanie-lodz-widzew-ul-leczycka-3-pokojowe-v1n8u5,https://s2.adresowa.pl/oi/70/79/39c890_3880_cover-3-pokojowe-mieszkanie-lodz-widzew-ul-leczycka.jpg
Łódź Bałuty,,1,26,279999,10769,Bez pośredników,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-lodz-baluty-1-pokoj-26-m2-i4q7d2,https://s2.adresowa.pl/oi/7d/1a/39c7b4_cc29_cover-1-pokojowe-mieszkanie-lodz-baluty.jpg
,,,,,,Pośrednik,,,https://adresowo.pl/mieszkania/lodz/srodmiescie-1/,
Łódź Śródmieście,ul. dr. Stefana Kopcińskiego,2,44,345000,7931,Bez pośredników,ponad miesiąc temu,7,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-dr-stefana-kopcinskiego-2-pokojowe-l8a4x6,https://s2.adresowa.pl/oi/52/59/39c6ce_319e_cover-2-pokojowe-mieszkanie-lodz-srodmiescie-ul-dr-stefana-kopcinskiego.jpg
,,,,,,Pośrednik,,,,
,,,,,,Pośrednik,,,,
Łódź Bałuty,ul. Drukarska,2,46,300000,6522,Bez pośredników,ponad miesiąc temu,6,https://adresowo.pl/o/mieszkanie-lodz-baluty-ul-drukarska-2-pokojowe-r7s1g5,https://s2.adresowa.pl/oi/55/14/39c48a_84a6_cover-2-pokojowe-mieszkanie-lodz-baluty-ul-drukarska.jpg
Łódź Polesie,ul. Stefana Żeromskiego,3,93,850000,9140,Bez pośredników,ponad miesiąc temu,16,https://adresowo.pl/o/mieszkanie-lodz-polesie-ul-stefana-zeromskiego-3-pokojowe-o8d8n1,https://s2.adresowa.pl/oi/68/33/39c480_4580_cover-3-pokojowe-mieszkanie-lodz-polesie-ul-stefana-zeromskiego.jpg
Łódź Bałuty,ul. Antoniego Mackiewicza,2,44,570000,13032,Bez pośredników,ponad miesiąc temu,10,https://adresowo.pl/o/mieszkanie-lodz-baluty-ul-antoniego-mackiewicza-2-pokojowe-a5s4t6,https://s2.adresowa.pl/oi/51/74/39c440_d596_cover-2-pokojowe-mieszkanie-lodz-baluty-ul-antoniego-mackiewicza.jpg
Łódź Teofilów,,2,45,300000,6667,Bez pośredników,ponad miesiąc temu,7,https://adresowo.pl/o/mieszkanie-lodz-teofilow-2-pokojowe-45-m2-v3e2v9,https://s2.adresowa.pl/oi/21/31/39c47c_480e_cover-2-pokojowe-mieszkanie-lodz-teofilow.jpg
,,,,,,Pośrednik,,,,
,,,,,,Pośrednik,,,,
Łódź Olechów,ul. Zakładowa,4,85,899000,10576,Bez pośredników,ponad miesiąc temu,21,https://adresowo.pl/o/mieszkanie-lodz-olechow-ul-zakladowa-4-pokojowe-o0a4o5,https://s2.adresowa.pl/oi/3b/6e/39c324_471e_cover-4-pokojowe-mieszkanie-lodz-olechow-ul-zakladowa.jpg
Łódź Górna,ul. Świętojańska,2,43,549000,12638,Bez pośredników,ponad miesiąc temu,13,https://adresowo.pl/o/mieszkanie-lodz-gorna-ul-swietojanska-2-pokojowe-r7l9j3,https://s2.adresowa.pl/oi/66/5a/39c2fa_d846_cover-2-pokojowe-mieszkanie-lodz-gorna-ul-swietojanska.jpg
Łódź Polesie,ul. Wileńska,2,48,345000,7190,Bez pośredników,ponad miesiąc temu,15,https://adresowo.pl/o/mieszkanie-lodz-polesie-ul-wilenska-2-pokojowe-u0m6p9,https://s2.adresowa.pl/oi/69/27/39c2d6_752b_cover-2-pokojowe-mieszkanie-lodz-polesie-ul-wilenska.jpg
Łódź Teofilów,ul. Lniana,2,37,328000,8751,Bez pośredników,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-lodz-teofilow-ul-lniana-2-pokojowe-z4b8r3,https://s2.adresowa.pl/oi/22/7f/39c1d6_957f_cover-2-pokojowe-mieszkanie-lodz-teofilow-ul-lniana.jpg
,,,,,,Pośrednik,,,,
,,,,,,Pośrednik,,,,
Łódź Górna,al. marsz. Edwarda Śmigłego-Rydza,2,36,320000,8818,Bez pośredników,ponad miesiąc temu,12,https://adresowo.pl/o/mieszkanie-lodz-gorna-al-marsz-edwarda-smiglego-rydza-2-pokojowe-o1t7v3,https://s2.adresowa.pl/oi/3c/3b/39c174_8ab8_cover-2-pokojowe-mieszkanie-lodz-gorna-al-marsz-edwarda-smiglego-rydza.jpg
Łódź Olechów,ul. Kazimierza Odnowiciela,4,103,947600,9200,Bez pośredników,ponad miesiąc temu,16,https://adresowo.pl/o/mieszkanie-lodz-olechow-ul-kazimierza-odnowiciela-4-pokojowe-b2x9j1,https://s2.adresowa.pl/oi/36/24/39c162_f31c_cover-4-pokojowe-mieszkanie-lodz-olechow-ul-kazimierza-odnowiciela.jpg
Łódź Polesie,ul. Zielona,2,51,420000,8235,Bez pośredników,ponad miesiąc temu,3,https://adresowo.pl/o/mieszkanie-lodz-polesie-ul-zielona-2-pokojowe-g5l1s1,https://s2.adresowa.pl/oi/78/2a/39bfaa_8fe7_cover-2-pokojowe-mieszkanie-lodz-polesie-ul-zielona.jpg
Łódź Bałuty,ul. Nad Sokołówką,3,68,735000,10884,Bez pośredników,ponad miesiąc temu,19,https://adresowo.pl/o/mieszkanie-lodz-baluty-ul-nad-sokolowka-3-pokojowe-a4r4i2,https://s2.adresowa.pl/oi/18/26/39bf0c_8cd3_cover-3-pokojowe-mieszkanie-lodz-baluty-ul-nad-sokolowka.jpg
Łódź Retkinia,,1,28,349900,12496,Bez pośredników,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-lodz-retkinia-1-pokoj-28-m2-c8i1t0,https://s2.adresowa.pl/oi/57/2c/39bd00_a5ce_cover-1-pokojowe-mieszkanie-lodz-retkinia.jpg
,,,,,,Pośrednik,,,,
,,,,,,Pośrednik,,,,
Łódź Dąbrowa,ul. gen. Jarosława Dąbrowskiego,2,37,255000,6855,Bez pośredników,ponad miesiąc temu,4,https://adresowo.pl/o/mieszkanie-lodz-dabrowa-ul-gen-jaroslawa-dabrowskiego-2-pokojowe-d3h9l6,https://s2.adresowa.pl/oi/2b/13/39bb80_46a2_cover-2-pokojowe-mieszkanie-lodz-dabrowa-ul-gen-jaroslawa-dabrowskiego.jpg
Łódź Widzew,ul. Telefoniczna,3,54,700000,12963,Bez pośredników,ponad miesiąc temu,12,https://adresowo.pl/o/mieszkanie-lodz-widzew-ul-telefoniczna-3-pokojowe-b2n8k6,https://s2.adresowa.pl/oi/58/2f/39bb4c_7c2b_cover-3-pokojowe-mieszkanie-lodz-widzew-ul-telefoniczna.jpg
Łódź Górna,ul. Kolumny,1,32,465000,14646,Bez pośredników,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-lodz-gorna-ul-kolumny-1-pokoj-v1p6l7,https://s2.adresowa.pl/oi/33/10/39ba10_6783_cover-1-pokojowe-mieszkanie-lodz-gorna-ul-kolumny.jpg
Łódź Olechów,,2,50,419000,8380,Bez pośredników,ponad miesiąc temu,7,https://adresowo.pl/o/mieszkanie-lodz-olechow-2-pokojowe-50-m2-b6y2v6,https://s2.adresowa.pl/oi/2d/2e/39b9ec_b5dd_cover-2-pokojowe-mieszkanie-lodz-olechow.jpg
Łódź Polesie,ul. Mahatmy Gandhiego,2,58,499000,8603,Bez pośredników,ponad miesiąc temu,12,https://adresowo.pl/o/mieszkanie-lodz-polesie-ul-mahatmy-gandhiego-2-pokojowe-x1f0j3,https://s2.adresowa.pl/oi/4f/28/39b9dc_6d16_cover-2-pokojowe-mieszkanie-lodz-polesie-ul-mahatmy-gandhiego.jpg
,,,,,,Pośrednik,,,,
,,,,,,Pośrednik,,,,
Łódź Górna,ul. Rzgowska,4,80,699000,8738,Bez pośredników,ponad miesiąc temu,15,https://adresowo.pl/o/mieszkanie-lodz-gorna-ul-rzgowska-4-pokojowe-a4o5l8,https://s2.adresowa.pl/oi/69/34/397678_aee4_cover-4-pokojowe-mieszkanie-lodz-gorna-ul-rzgowska.jpg
Łódź Dąbrowa,ul. gen. Jarosława Dąbrowskiego,2,37,290000,7838,Bez pośredników,ponad miesiąc temu,1,https://adresowo.pl/o/mieszkanie-lodz-dabrowa-ul-gen-jaroslawa-dabrowskiego-2-pokojowe-j4l2h9,https://s2.adresowa.pl/oi/7e/54/39b7cc_89ce_cover-2-pokojowe-mieszkanie-lodz-dabrowa-ul-gen-jaroslawa-dabrowskiego.jpg
Łódź Bałuty,ul. Rajska,3,53,480000,9057,Bez pośredników,ponad miesiąc temu,16,https://adresowo.pl/o/mieszkanie-lodz-baluty-ul-rajska-3-pokojowe-y8g9x8,https://s2.adresowa.pl/oi/28/2f/39b7ca_771e_cover-3-pokojowe-mieszkanie-lodz-baluty-ul-rajska.jpg
Łódź Śródmieście,ul. Piotrkowska,3,67,525000,7857,Bez pośredników,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-piotrkowska-3-pokojowe-g2s2l5,https://s2.adresowa.pl/oi/70/71/39afe0_c30e_cover-3-pokojowe-mieszkanie-lodz-srodmiescie-ul-piotrkowska.jpg
Łódź Górna,ul. Obywatelska,2,50,360000,7200,Bez pośredników,ponad miesiąc temu,7,https://adresowo.pl/o/mieszkanie-lodz-gorna-ul-obywatelska-2-pokojowe-f4e3e9,https://s2.adresowa.pl/oi/2d/2b/39ab04_a6cd_cover-2-pokojowe-mieszkanie-lodz-gorna-ul-obywatelska.jpg
Łódź Górna,ul. Adolfa Dygasińskiego,2,47,389000,8308,Bez pośredników,ponad miesiąc temu,9,https://adresowo.pl/o/mieszkanie-lodz-gorna-ul-adolfa-dygasinskiego-2-pokojowe-j0q9j2,https://s2.adresowa.pl/oi/7b/49/39a722_8f12_cover-2-pokojowe-mieszkanie-lodz-gorna-ul-adolfa-dygasinskiego.jpg
,,,,,,Pośrednik,,,,
,,,,,,Pośrednik,,,,
Łódź Teofilów,,1,25,210000,8400,Bez pośredników,ponad miesiąc temu,5,https://adresowo.pl/o/mieszkanie-lodz-teofilow-1-pokoj-25-m2-d6d8x0,https://s2.adresowa.pl/oi/44/4d/399fb6_5c8f_cover-1-pokojowe-mieszkanie-lodz-teofilow.jpg
Łódź Żabieniec,ul. Bolesława Limanowskiego,2,33,269000,8152,Bez pośredników,ponad miesiąc temu,9,https://adresowo.pl/o/mieszkanie-lodz-zabieniec-ul-boleslawa-limanowskiego-2-pokojowe-t9x4w3,https://s2.adresowa.pl/oi/4c/66/399faa_7e14_cover-2-pokojowe-mieszkanie-lodz-zabieniec-ul-boleslawa-limanowskiego.jpg
Łódź Dąbrowa,ul. Tatrzańska,3,93,645000,6950,Bez pośredników,ponad miesiąc temu,12,https://adresowo.pl/o/mieszkanie-lodz-dabrowa-ul-tatrzanska-3-pokojowe-w8s4g3,https://s2.adresowa.pl/oi/4b/2a/399caa_679d_cover-3-pokojowe-mieszkanie-lodz-dabrowa-ul-tatrzanska.jpg
Łódź Teofilów,ul. Rojna,2,46,425000,9239,Bez pośredników,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-lodz-teofilow-ul-rojna-2-pokojowe-y0m1u2,https://s2.adresowa.pl/oi/65/55/399afa_9a5f_cover-2-pokojowe-mieszkanie-lodz-teofilow-ul-rojna.jpg
Łódź Polesie,ul. Władysława Króla,2,42,400000,9524,Bez pośredników,ponad miesiąc temu,6,https://adresowo.pl/o/mieszkanie-lodz-polesie-ul-wladyslawa-krola-2-pokojowe-l8f4m5,https://s2.adresowa.pl/oi/30/67/399af4_6595_cover-2-pokojowe-mieszkanie-lodz-polesie-ul-wladyslawa-krola.jpg
Łódź Bałuty,,2,44,360000,8182,Bez pośredników,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-lodz-baluty-2-pokojowe-44-m2-m4j6z4,https://s2.adresowa.pl/oi/63/70/399a0a_df1c_cover-2-pokojowe-mieszkanie-lodz-baluty.jpg
,,,,,,Pośrednik,,,,
,,,,,,Pośrednik,,,,
Łódź Górna,ul. Ignacego Paderewskiego,2,37,349000,9432,Bez pośredników,ponad miesiąc temu,5,https://adresowo.pl/o/mieszkanie-lodz-gorna-ul-ignacego-paderewskiego-2-pokojowe-o1p9i4,https://s2.adresowa.pl/oi/3b/4d/399916_ae58_cover-2-pokojowe-mieszkanie-lodz-gorna-ul-ignacego-paderewskiego.jpg
Łódź Śródmieście,ul. Wólczańska,2,27,319000,11979,Bez pośredników,ponad miesiąc temu,7,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-wolczanska-2-pokojowe-u0j6r1,https://s2.adresowa.pl/oi/30/67/39980c_ee84_cover-2-pokojowe-mieszkanie-lodz-srodmiescie-ul-wolczanska.jpg
Łódź Bałuty,ul. Klonowa,1,23,215000,9348,Bez pośredników,ponad miesiąc temu,12,https://adresowo.pl/o/mieszkanie-lodz-baluty-ul-klonowa-1-pokoj-y3q9x5,https://s2.adresowa.pl/oi/54/50/3997ce_e1b8_cover-1-pokojowe-mieszkanie-lodz-baluty-ul-klonowa.jpg
Łódź Śródmieście,ul. Bolesława Limanowskiego,1,28,197000,7036,Bez pośredników,ponad miesiąc temu,14,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-boleslawa-limanowskiego-1-pokoj-o9e9f8,https://s2.adresowa.pl/oi/74/14/399600_8e45_cover-1-pokojowe-mieszkanie-lodz-srodmiescie-ul-boleslawa-limanowskiego.jpg
Łódź Teofilów,ul. Grabieniec,3,57,420000,7368,Bez pośredników,ponad miesiąc temu,20,https://adresowo.pl/o/mieszkanie-lodz-teofilow-ul-grabieniec-3-pokojowe-j7v1z8,https://s2.adresowa.pl/oi/3b/42/399540_a70b_cover-3-pokojowe-mieszkanie-lodz-teofilow-ul-grabieniec.jpg
Łódź Romanów,,3,71,627000,8831,Bez pośredników,ponad miesiąc temu,13,https://adresowo.pl/o/mieszkanie-lodz-romanow-3-pokojowe-71-m2-y9h6f9,https://s2.adresowa.pl/oi/2d/31/3994aa_82b1_cover-3-pokojowe-mieszkanie-lodz-romanow.jpg
Łódź Śródmieście,ul. Orla,2,50,490000,9800,Bez pośredników,ponad miesiąc temu,15,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-orla-2-pokojowe-p2l4z4,https://s2.adresowa.pl/oi/62/6e/39946a_c44c_cover-2-pokojowe-mieszkanie-lodz-srodmiescie-ul-orla.jpg
Łódź Bałuty,ul. Łagiewnicka,1,34,259000,7618,Bez pośredników,ponad miesiąc temu,10,https://adresowo.pl/o/mieszkanie-lodz-baluty-ul-lagiewnicka-1-pokoj-d4i0f8,https://s2.adresowa.pl/oi/60/17/399382_bbe0_cover-1-pokojowe-mieszkanie-lodz-baluty-ul-lagiewnicka.jpg
Łódź Śródmieście,ul. Jana Kilińskiego,2,39,477990,12200,Bez pośredników,ponad miesiąc temu,20,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-jana-kilinskiego-2-pokojowe-f3m5x6,https://s2.adresowa.pl/oi/11/35/399342_8d31_cover-2-pokojowe-mieszkanie-lodz-srodmiescie-ul-jana-kilinskiego.jpg
Łódź Polesie,ul. Janusza Kusocińskiego,2,40,380000,9500,Bez pośredników,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-lodz-polesie-ul-janusza-kusocinskiego-2-pokojowe-g1u1q8,https://s2.adresowa.pl/oi/34/5e/399246_4e94_cover-2-pokojowe-mieszkanie-lodz-polesie-ul-janusza-kusocinskiego.jpg
Łódź Polesie,ul. Obywatelska,3,70,700000,10000,Bez pośredników,ponad miesiąc temu,13,https://adresowo.pl/o/mieszkanie-lodz-polesie-ul-obywatelska-3-pokojowe-m8b5j8,https://s2.adresowa.pl/oi/11/78/398ff4_eafe_cover-3-pokojowe-mieszkanie-lodz-polesie-ul-obywatelska.jpg
Łódź Kurak,ul. Stanisława Brzozowskiego,2,45,495000,11000,Bez pośredników,ponad miesiąc temu,11,https://adresowo.pl/o/mieszkanie-lodz-kurak-ul-stanislawa-brzozowskiego-2-pokojowe-p6r3q5,https://s2.adresowa.pl/oi/31/41/398fb8_df36_cover-2-pokojowe-mieszkanie-lodz-kurak-ul-stanislawa-brzozowskiego.jpg
Łódź Śródmieście,ul. Aleksandra Zelwerowicza,3,103,900000,8738,Bez pośredników,ponad miesiąc temu,20,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-aleksandra-zelwerowicza-3-pokojowe-x9t6o2,https://s2.adresowa.pl/oi/50/59/398ab4_ea72_cover-3-pokojowe-mieszkanie-lodz-srodmiescie-ul-aleksandra-zelwerowicza.jpg
Łódź Bałuty,ul. Turoszowska,2,45,440000,9778,Bez pośredników,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-lodz-baluty-ul-turoszowska-2-pokojowe-o2v4w6,https://s2.adresowa.pl/oi/58/22/3988c4_f8d1_cover-2-pokojowe-mieszkanie-lodz-baluty-ul-turoszowska.jpg
Łódź Bałuty,ul. Wrocławska,2,47,420000,8936,Bez pośredników,ponad miesiąc temu,6,https://adresowo.pl/o/mieszkanie-lodz-baluty-ul-wroclawska-2-pokojowe-q0h6z2,https://s2.adresowa.pl/oi/77/66/398896_cef6_cover-2-pokojowe-mieszkanie-lodz-baluty-ul-wroclawska.jpg
Łódź Śródmieście,ul. Stefana Jaracza,1,34,249000,7324,Bez pośredników,ponad miesiąc temu,12,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-stefana-jaracza-1-pokoj-i0g5o4,https://s2.adresowa.pl/oi/63/79/398818_893c_cover-1-pokojowe-mieszkanie-lodz-srodmiescie-ul-stefana-jaracza.jpg
Łódź Górna,ul. Gabrieli Zapolskiej,2,38,360000,9474,Bez pośredników,ponad miesiąc temu,7,https://adresowo.pl/o/mieszkanie-lodz-gorna-ul-gabrieli-zapolskiej-2-pokojowe-u7t8y6,https://s2.adresowa.pl/oi/46/2c/398790_9943_cover-2-pokojowe-mieszkanie-lodz-gorna-ul-gabrieli-zapolskiej.jpg
Łódź Śródmieście,ul. Henryka Sienkiewicza,5,118,1290000,10932,Bez pośredników,ponad miesiąc temu,9,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-henryka-sienkiewicza-5-pokojowe-s0k1e0,https://s2.adresowa.pl/oi/77/69/3986c0_f2a5_cover-5-pokojowe-mieszkanie-lodz-srodmiescie-ul-henryka-sienkiewicza.jpg
Łódź,ul. dr. Adama Próchnika,3,50,225000,4500,Bez pośredników,ponad miesiąc temu,9,https://adresowo.pl/o/mieszkanie-lodz-ul-dr-adama-prochnika-3-pokojowe-s6u0g3,https://s2.adresowa.pl/oi/7d/43/398642_6292_cover-3-pokojowe-mieszkanie-lodz-ul-dr-adama-prochnika.jpg
Łódź Śródmieście,ul. Jana Kilińskiego,4,83,556800,6708,Bez pośredników,ponad miesiąc temu,21,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-jana-kilinskiego-4-pokojowe-n0h6z6,https://s2.adresowa.pl/oi/1d/4c/3982ea_d8ed_cover-4-pokojowe-mieszkanie-lodz-srodmiescie-ul-jana-kilinskiego.jpg
Łódź Widzew,ul. Lęborska,2,47,489000,10308,Bez pośredników,ponad miesiąc temu,14,https://adresowo.pl/o/mieszkanie-lodz-widzew-ul-leborska-2-pokojowe-k3j0v4,https://s2.adresowa.pl/oi/77/3b/39817c_d0a9_cover-2-pokojowe-mieszkanie-lodz-widzew-ul-leborska.jpg
Łódź Widzew,ul. Juliana Tuwima,2,33,380000,11515,Bez pośredników,ponad miesiąc temu,10,https://adresowo.pl/o/mieszkanie-lodz-widzew-ul-juliana-tuwima-2-pokojowe-j9k9t2,https://s2.adresowa.pl/oi/4a/42/398126_8a32_cover-2-pokojowe-mieszkanie-lodz-widzew-ul-juliana-tuwima.jpg
Łódź Górna,ul. Rabindranatha Tagore'a,3,46,413900,8998,Bez pośredników,ponad miesiąc temu,13,https://adresowo.pl/o/mieszkanie-lodz-gorna-ul-rabindranatha-tagore-a-3-pokojowe-e1z9w4,https://s2.adresowa.pl/oi/4a/1c/397f90_6472_cover-3-pokojowe-mieszkanie-lodz-gorna-ul-rabindranatha-tagore-a.jpg
Łódź Górna,ul. Ignacego Paderewskiego,3,55,400000,7273,Bez pośredników,ponad miesiąc temu,9,https://adresowo.pl/o/mieszkanie-lodz-gorna-ul-ignacego-paderewskiego-3-pokojowe-i3e8r4,https://s2.adresowa.pl/oi/55/2f/397c80_ee35_cover-3-pokojowe-mieszkanie-lodz-gorna-ul-ignacego-paderewskiego.jpg
Łódź Śródmieście,,2,51,350000,6863,Bez pośredników,ponad miesiąc temu,7,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-2-pokojowe-51-m2-z8v9s2,https://s2.adresowa.pl/oi/67/6b/397c9c_bbe7_cover-2-pokojowe-mieszkanie-lodz-srodmiescie.jpg
Łódź Widzew,,2,43,460000,10824,Bez pośredników,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-lodz-widzew-2-pokojowe-42-m2-h9r3o4,https://s2.adresowa.pl/oi/15/27/397970_56bd_cover-2-pokojowe-mieszkanie-lodz-widzew.jpg
Łódź Śródmieście,ul. Prezydenta Gabriela Narutowicza,2,36,429900,11938,Bez pośredników,ponad miesiąc temu,16,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-prezydenta-gabriela-narutowicza-2-pokojowe-z1n8a7,https://s2.adresowa.pl/oi/25/7e/397958_3ba9_cover-2-pokojowe-mieszkanie-lodz-srodmiescie-ul-prezydenta-gabriela-narutowicza.jpg
Łódź Śródmieście,ul. Juliana Tuwima,1,37,433000,11703,Bez pośredników,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-juliana-tuwima-1-pokoj-e0u6f4,https://s2.adresowa.pl/oi/77/43/39794c_d0fb_cover-1-pokojowe-mieszkanie-lodz-srodmiescie-ul-juliana-tuwima.jpg
Łódź Koziny,,2,39,385000,9872,Bez pośredników,ponad miesiąc temu,5,https://adresowo.pl/o/mieszkanie-lodz-koziny-2-pokojowe-39-m2-r6t4q9,https://s2.adresowa.pl/oi/70/35/397942_5af1_cover-2-pokojowe-mieszkanie-lodz-koziny.jpg
Łódź Widzew,ul. Bedricha Smetany,3,62,529000,8532,Bez pośredników,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-lodz-widzew-ul-bedricha-smetany-3-pokojowe-z4m1m5,https://s2.adresowa.pl/oi/4f/18/397882_667d_cover-3-pokojowe-mieszkanie-lodz-widzew-ul-bedricha-smetany.jpg
Łódź Ruda Pabianicka,ul. Rudzka,2,48,690000,14375,Bez pośredników,ponad miesiąc temu,13,https://adresowo.pl/o/mieszkanie-lodz-ruda-pabianicka-ul-rudzka-2-pokojowe-g1p6q0,https://s2.adresowa.pl/oi/20/13/397740_8012_cover-2-pokojowe-mieszkanie-lodz-ruda-pabianicka-ul-rudzka.jpg
Łódź Chojny,ul. Mazurska,3,54,476000,8815,Bez pośredników,ponad miesiąc temu,15,https://adresowo.pl/o/mieszkanie-lodz-chojny-ul-mazurska-3-pokojowe-x5z4w7,https://s2.adresowa.pl/oi/7f/36/3976a2_745d_cover-3-pokojowe-mieszkanie-lodz-chojny-ul-mazurska.jpg
Łódź Widzew,ul. Sobolowa,2,47,565000,12021,Bez pośredników,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-lodz-widzew-ul-sobolowa-2-pokojowe-v9x2l5,https://s2.adresowa.pl/oi/4a/61/3974d4_efb6_cover-2-pokojowe-mieszkanie-lodz-widzew-ul-sobolowa.jpg
Łódź Bałuty,ul. Emilii Plater,2,45,345000,7667,Bez pośredników,ponad miesiąc temu,9,https://adresowo.pl/o/mieszkanie-lodz-baluty-ul-emilii-plater-2-pokojowe-f9q8w3,https://s2.adresowa.pl/oi/7a/14/39744c_6899_cover-2-pokojowe-mieszkanie-lodz-baluty-ul-emilii-plater.jpg
Łódź Górna,ul. Juliusza Kossaka,2,37,360000,9730,Bez pośredników,ponad miesiąc temu,12,https://adresowo.pl/o/mieszkanie-lodz-gorna-ul-juliusza-kossaka-2-pokojowe-n4t2f1,https://s2.adresowa.pl/oi/53/61/3973fa_ec95_cover-2-pokojowe-mieszkanie-lodz-gorna-ul-juliusza-kossaka.jpg
Łódź Nowosolna,ul. Pomorska,1,40,560000,14000,Bez pośredników,ponad miesiąc temu,15,https://adresowo.pl/o/mieszkanie-lodz-nowosolna-ul-pomorska-1-pokoj-l7g0k5,https://s2.adresowa.pl/oi/35/6f/3972e2_e676_cover-1-pokojowe-mieszkanie-lodz-nowosolna-ul-pomorska.jpg
Łódź Bałuty,,2,46,430000,9328,Bez pośredników,ponad miesiąc temu,13,https://adresowo.pl/o/mieszkanie-lodz-baluty-2-pokojowe-46-m2-w7n4g2,https://s2.adresowa.pl/oi/14/77/397100_8af9_cover-2-pokojowe-mieszkanie-lodz-baluty.jpg
