locality,street,rooms,area,price_total_zl,price_sqm_zl,owner_type,date_posted,photo_count,url,image_url
Gdańsk Nowy Port,ul. Wyzwolenia,2,46,580000,12691,Bez pośredników,ponad miesiąc temu,13,https://adresowo.pl/o/mieszkanie-gdansk-nowy-port-ul-wyzwolenia-2-pokojowe-z7k7b5,https://s2.adresowa.pl/oi/35/61/38b302_8b7c_cover-2-pokojowe-mieszkanie-gdansk-nowy-port-ul-wyzwolenia.jpg
Gdańsk Ujeścisko,ul. Jeleniogórska,2,50,285000,5700,Bez pośredników,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-gdansk-ujescisko-ul-jeleniogorska-2-pokojowe-v6y5d3,https://s2.adresowa.pl/oi/6d/6e/38b296_a20c_cover-2-pokojowe-mieszkanie-gdansk-ujescisko-ul-jeleniogorska.jpg
Gdańsk Orunia,ul. Kazimierza Wielkiego,2,35,460000,12994,Oferta biura nieruchomości,ponad miesiąc temu,7,https://adresowo.pl/o/mieszkanie-gdansk-orunia-ul-kazimierza-wielkiego-2-pokojowe-r4i0e9,https://s2.adresowa.pl/oi/7f/2d/38d70e_4f79_cover-2-pokojowe-mieszkanie-gdansk-orunia-ul-kazimierza-wielkiego.jpg
Gdańsk Stogi,ul. Szpaki,3,53,599000,11302,Oferta biura nieruchomości,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-gdansk-stogi-ul-szpaki-3-pokojowe-q6o6m8,https://s2.adresowa.pl/oi/33/67/38d362_4785_cover-3-pokojowe-mieszkanie-gdansk-stogi-ul-szpaki.jpg
Gdańsk Śródmieście,ul. Spadzista,1,16,360000,22500,Bez pośredników,ponad miesiąc temu,20,https://adresowo.pl/o/mieszkanie-gdansk-srodmiescie-ul-spadzista-1-pokoj-f1e0h2,https://s2.adresowa.pl/oi/6c/4c/3898b8_9c0b_cover-1-pokojowe-mieszkanie-gdansk-srodmiescie-ul-spadzista.jpg
Gdańsk Ujeścisko,ul. Ostrołęcka,4,82,999000,12183,Bez pośredników,ponad miesiąc temu,13,https://adresowo.pl/o/mieszkanie-gdansk-ujescisko-ul-ostrolecka-4-pokojowe-i0s1t6,https://s2.adresowa.pl/oi/44/4e/389712_3618_cover-4-pokojowe-mieszkanie-gdansk-ujescisko-ul-ostrolecka.jpg
Gdańsk Wrzeszcz,ul. Krzysztofa Kamila Baczyńskiego,2,48,620000,12917,Bez pośredników,ponad miesiąc temu,17,https://adresowo.pl/o/mieszkanie-gdansk-wrzeszcz-ul-krzysztofa-kamila-baczynskiego-2-pokojowe-e9t3j9,https://s2.adresowa.pl/oi/3d/64/38932c_b5c2_cover-2-pokojowe-mieszkanie-gdansk-wrzeszcz-ul-krzysztofa-kamila-baczynskiego.jpg
Gdańsk Przymorze,ul. Lęborska,2,48,869000,18218,Oferta biura nieruchomości,ponad miesiąc temu,21,https://adresowo.pl/o/mieszkanie-gdansk-przymorze-ul-leborska-2-pokojowe-r4b3l2,https://s2.adresowa.pl/oi/3a/34/38c6da_d28b_cover-2-pokojowe-mieszkanie-gdansk-przymorze-ul-leborska.jpg
Gdańsk Przymorze,ul. Lęborska,2,51,670000,13267,Oferta biura nieruchomości,ponad miesiąc temu,18,https://adresowo.pl/o/mieszkanie-gdansk-przymorze-ul-leborska-2-pokojowe-v7h9o4,https://s2.adresowa.pl/oi/1a/2e/38c6d8_c7fa_cover-2-pokojowe-mieszkanie-gdansk-przymorze-ul-leborska.jpg
Gdańsk Kokoszki,ul. Nowatorów,3,66,850000,12977,Bez pośredników,ponad miesiąc temu,16,https://adresowo.pl/o/mieszkanie-gdansk-kokoszki-ul-nowatorow-3-pokojowe-x4w3s7,https://s2.adresowa.pl/oi/6a/4c/3881ba_7eb5_cover-3-pokojowe-mieszkanie-gdansk-kokoszki-ul-nowatorow.jpg
Gdańsk Śródmieście,ul. Podwale Przedmiejskie,1,21,375000,17857,Bez pośredników,ponad miesiąc temu,14,https://adresowo.pl/o/mieszkanie-gdansk-srodmiescie-ul-podwale-przedmiejskie-1-pokoj-b8r3e0,https://s2.adresowa.pl/oi/15/38/387e78_6819_cover-1-pokojowe-mieszkanie-gdansk-srodmiescie-ul-podwale-przedmiejskie.jpg
Gdańsk Sobieszewo,ul. Nadwiślańska,2,39,922500,23788,Bez pośredników,ponad miesiąc temu,16,https://adresowo.pl/o/mieszkanie-gdansk-sobieszewo-ul-nadwislanska-2-pokojowe-v9z5h7,https://s2.adresowa.pl/oi/73/66/386f0a_72aa_cover-2-pokojowe-mieszkanie-gdansk-sobieszewo-ul-nadwislanska.jpg
Gdańsk Chełm,ul. Ludwika Hirszfelda,1,26,345500,13340,Oferta biura nieruchomości,ponad miesiąc temu,7,https://adresowo.pl/o/mieszkanie-gdansk-chelm-ul-ludwika-hirszfelda-1-pokoj-x2p8v7,https://s2.adresowa.pl/oi/7a/6a/38c108_3be6_cover-1-pokojowe-mieszkanie-gdansk-chelm-ul-ludwika-hirszfelda.jpg
Gdańsk Sobieszewo,ul. 100-lecia Związku Harcerstwa Polskiego,2,57,1199250,20995,Oferta biura nieruchomości,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-gdansk-sobieszewo-ul-100-lecia-zwiazku-harcerstwa-polskiego-2-pokojowe-w9q1a6,https://s2.adresowa.pl/oi/7e/20/38afb4_4067_cover-2-pokojowe-mieszkanie-gdansk-sobieszewo-ul-100-lecia-zwiazku-harcerstwa-polskiego.jpg
Gdańsk Ujeścisko,ul. Piotrkowska,3,62,850000,13710,Bez pośredników,ponad miesiąc temu,13,https://adresowo.pl/o/mieszkanie-gdansk-ujescisko-ul-piotrkowska-3-pokojowe-o0x8j7,https://s2.adresowa.pl/oi/28/19/386e74_2f81_cover-3-pokojowe-mieszkanie-gdansk-ujescisko-ul-piotrkowska.jpg
Gdańsk Śródmieście,ul. Łąkowa,2,37,849000,23197,Bez pośredników,ponad miesiąc temu,20,https://adresowo.pl/o/mieszkanie-gdansk-srodmiescie-ul-lakowa-2-pokojowe-o7s0n6,https://s2.adresowa.pl/oi/2c/16/384f36_fa76_cover-2-pokojowe-mieszkanie-gdansk-srodmiescie-ul-lakowa.jpg
Gdańsk Przymorze,ul. Kołobrzeska,2,45,689000,15311,Bez pośredników,ponad miesiąc temu,22,https://adresowo.pl/o/mieszkanie-gdansk-przymorze-ul-kolobrzeska-2-pokojowe-h9c4j3,https://s2.adresowa.pl/oi/47/3b/384d0e_7dce_cover-2-pokojowe-mieszkanie-gdansk-przymorze-ul-kolobrzeska.jpg
Gdańsk Ujeścisko,ul. Kazimierza Porębskiego,2,32,480000,15000,Oferta biura nieruchomości,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-gdansk-ujescisko-ul-kazimierza-porebskiego-2-pokojowe-b9s0r4,https://s2.adresowa.pl/oi/35/52/38af80_f2b4_cover-2-pokojowe-mieszkanie-gdansk-ujescisko-ul-kazimierza-porebskiego.jpg
Gdańsk Sienna Grobla,,4,104,2294380,22147,Oferta biura nieruchomości,ponad miesiąc temu,30,https://adresowo.pl/o/mieszkanie-gdansk-sienna-grobla-4-pokojowe-103-m2-g0t2y2,https://s2.adresowa.pl/oi/36/36/38af7a_d428_cover-4-pokojowe-mieszkanie-gdansk-sienna-grobla.jpg
Gdańsk Oliwa,ul. Karwieńska,4,78,1900000,24359,Bez pośredników,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-gdansk-oliwa-ul-karwienska-4-pokojowe-y3f9r0,https://s2.adresowa.pl/oi/4d/68/383c40_5fb1_cover-4-pokojowe-mieszkanie-gdansk-oliwa-ul-karwienska.jpg
Gdańsk Śródmieście,ul. Stara Stocznia,2,46,1200000,25823,Bez pośredników,ponad miesiąc temu,19,https://adresowo.pl/o/mieszkanie-gdansk-srodmiescie-ul-stara-stocznia-2-pokojowe-n8d2z3,https://s2.adresowa.pl/oi/50/56/3836e6_4a46_cover-2-pokojowe-mieszkanie-gdansk-srodmiescie-ul-stara-stocznia.jpg
Gdańsk,ul. Hokejowa,3,60,715000,11917,Bez pośredników,ponad miesiąc temu,7,https://adresowo.pl/o/mieszkanie-gdansk-ul-hokejowa-3-pokojowe-w3r2i8,https://s2.adresowa.pl/oi/2a/37/38200a_5ef7_cover-3-pokojowe-mieszkanie-gdansk-ul-hokejowa.jpg
Gdańsk Chełm,ul. Reformacka,3,79,1133000,14324,Oferta biura nieruchomości,ponad miesiąc temu,9,https://adresowo.pl/o/mieszkanie-gdansk-chelm-ul-reformacka-3-pokojowe-j1p6g0,https://s2.adresowa.pl/oi/68/23/38a714_2c42_cover-3-pokojowe-mieszkanie-gdansk-chelm-ul-reformacka.jpg
Gdańsk Orunia,ul. Pastelowa,2,35,550000,15576,Oferta biura nieruchomości,ponad miesiąc temu,9,https://adresowo.pl/o/mieszkanie-gdansk-orunia-ul-pastelowa-2-pokojowe-f1z6l8,https://s2.adresowa.pl/oi/11/33/38a0e0_c7a6_cover-2-pokojowe-mieszkanie-gdansk-orunia-ul-pastelowa.jpg
Gdańsk Śródmieście,ul. Łagiewniki,3,73,990000,13562,Bez pośredników,ponad miesiąc temu,7,https://adresowo.pl/o/mieszkanie-gdansk-srodmiescie-ul-lagiewniki-3-pokojowe-m7z1c0,https://s2.adresowa.pl/oi/17/70/380e52_92bf_cover-3-pokojowe-mieszkanie-gdansk-srodmiescie-ul-lagiewniki.jpg
Gdańsk Morena,ul. Magellana,2,53,949000,17991,Bez pośredników,ponad miesiąc temu,18,https://adresowo.pl/o/mieszkanie-gdansk-morena-ul-magellana-2-pokojowe-j4a4f0,https://s2.adresowa.pl/oi/36/13/37dc08_8984_cover-2-pokojowe-mieszkanie-gdansk-morena-ul-magellana.jpg
Gdańsk Brzeźno,ul. Nadmorski Dwór,2,45,1395000,30673,Bez pośredników,ponad miesiąc temu,20,https://adresowo.pl/o/mieszkanie-gdansk-brzezno-ul-nadmorski-dwor-2-pokojowe-s5i6c4,https://s2.adresowa.pl/oi/5b/1c/37d61e_f1d5_cover-2-pokojowe-mieszkanie-gdansk-brzezno-ul-nadmorski-dwor.jpg
Gdańsk VII Dwór,ul. Wita Stwosza,3,64,698000,10855,Oferta biura nieruchomości,ponad miesiąc temu,18,https://adresowo.pl/o/mieszkanie-gdansk-vii-dwor-ul-wita-stwosza-3-pokojowe-k4w3v8,https://s2.adresowa.pl/oi/57/74/38904a_3840_cover-3-pokojowe-mieszkanie-gdansk-vii-dwor-ul-wita-stwosza.jpg
Gdańsk Wrzeszcz,ul. gen. Józefa Fiszera,7,111,1190000,10721,Oferta biura nieruchomości,ponad miesiąc temu,16,https://adresowo.pl/o/mieszkanie-gdansk-wrzeszcz-ul-gen-jozefa-fiszera-7-pokojowe-h5n9p3,https://s2.adresowa.pl/oi/2f/5f/38808a_3bab_cover-7-pokojowe-mieszkanie-gdansk-wrzeszcz-ul-gen-jozefa-fiszera.jpg
Gdańsk Śródmieście,ul. ks. Jerzego Popiełuszki,1,26,589000,22654,Bez pośredników,ponad miesiąc temu,12,https://adresowo.pl/o/mieszkanie-gdansk-srodmiescie-ul-ks-jerzego-popieluszki-1-pokoj-v4x2a8,https://s2.adresowa.pl/oi/27/16/37b2ce_9288_cover-1-pokojowe-mieszkanie-gdansk-srodmiescie-ul-ks-jerzego-popieluszki.jpg
Gdańsk Chełm,ul. Zamiejska,2,49,638000,12941,Bez pośredników,ponad miesiąc temu,20,https://adresowo.pl/o/mieszkanie-gdansk-chelm-ul-zamiejska-2-pokojowe-u1s7m2,https://s2.adresowa.pl/oi/33/54/37a398_71c5_cover-2-pokojowe-mieszkanie-gdansk-chelm-ul-zamiejska.jpg
Gdańsk Główne Miasto,ul. Ogarna,2,50,899000,17980,Bez pośredników,ponad miesiąc temu,7,https://adresowo.pl/o/mieszkanie-gdansk-glowne-miasto-ul-ogarna-2-pokojowe-y1t7j1,https://s2.adresowa.pl/oi/2f/7e/37a33a_4af2_cover-2-pokojowe-mieszkanie-gdansk-glowne-miasto-ul-ogarna.jpg
Gdańsk Suchanino,ul. Powstańców Warszawskich,4,64,699000,10922,Oferta biura nieruchomości,ponad miesiąc temu,12,https://adresowo.pl/o/mieszkanie-gdansk-suchanino-ul-powstancow-warszawskich-4-pokojowe-v8p2k6,https://s2.adresowa.pl/oi/25/7b/386d7c_a71c_cover-4-pokojowe-mieszkanie-gdansk-suchanino-ul-powstancow-warszawskich.jpg
Gdańsk Morena,ul. Związku Jaszczurczego,3,63,639000,10095,Oferta biura nieruchomości,ponad miesiąc temu,21,https://adresowo.pl/o/mieszkanie-gdansk-morena-ul-zwiazku-jaszczurczego-3-pokojowe-r6g2o2,https://s2.adresowa.pl/oi/3b/3c/386cba_f0d3_cover-3-pokojowe-mieszkanie-gdansk-morena-ul-zwiazku-jaszczurczego.jpg
Gdańsk Morena,ul. Franciszka Rakoczego,2,40,730000,18114,Bez pośredników,ponad miesiąc temu,20,https://adresowo.pl/o/mieszkanie-gdansk-morena-ul-franciszka-rakoczego-2-pokojowe-b6r2y7,https://s2.adresowa.pl/oi/3f/22/3a5ae8_733a_cover-2-pokojowe-mieszkanie-gdansk-morena-ul-franciszka-rakoczego.jpg
Gdańsk Niedźwiednik,ul. Góralska,2,49,579000,11816,Bez pośredników,ponad miesiąc temu,13,https://adresowo.pl/o/mieszkanie-gdansk-niedzwiednik-ul-goralska-2-pokojowe-v7i9d4,https://s2.adresowa.pl/oi/5c/29/379f88_27e5_cover-2-pokojowe-mieszkanie-gdansk-niedzwiednik-ul-goralska.jpg
Gdańsk Letnica,ul. Starowiejska,2,47,840000,17872,Bez pośredników,ponad miesiąc temu,16,https://adresowo.pl/o/mieszkanie-gdansk-letnica-ul-starowiejska-2-pokojowe-g0q6s0,https://s2.adresowa.pl/oi/4f/27/378860_8d1a_cover-2-pokojowe-mieszkanie-gdansk-letnica-ul-starowiejska.jpg
,,,,,,Pośrednik,,,https://adresowo.pl/mieszkania/gdansk/orunia-gorna/,
Gdańsk Orunia Górna,ul. Kazimierza Wielkiego,2,39,485000,12436,Bez pośredników,ponad miesiąc temu,3,https://adresowo.pl/o/mieszkanie-gdansk-orunia-gorna-ul-kazimierza-wielkiego-2-pokojowe-z7f3q8,https://s2.adresowa.pl/oi/67/72/376a88_68fe_cover-2-pokojowe-mieszkanie-gdansk-orunia-gorna-ul-kazimierza-wielkiego.jpg
,,,,,,Pośrednik,,,,
,,,,,,Pośrednik,,,,
Gdańsk Morena,,2,40,579000,14658,Oferta biura nieruchomości,ponad miesiąc temu,20,https://adresowo.pl/o/mieszkanie-gdansk-morena-2-pokojowe-39-m2-q0u0s2,https://s2.adresowa.pl/oi/5a/61/386bc8_eb50_cover-2-pokojowe-mieszkanie-gdansk-morena.jpg
Gdańsk Brzeźno,ul. Czarny Dwór,4,87,2390000,27566,Oferta biura nieruchomości,ponad miesiąc temu,20,https://adresowo.pl/o/mieszkanie-gdansk-brzezno-ul-czarny-dwor-4-pokojowe-v0v1s4,https://s2.adresowa.pl/oi/12/7a/385974_6a12_cover-4-pokojowe-mieszkanie-gdansk-brzezno-ul-czarny-dwor.jpg
Gdańsk Letnica,ul. Sucha,2,50,950000,19011,Bez pośredników,ponad miesiąc temu,12,https://adresowo.pl/o/mieszkanie-gdansk-letnica-ul-sucha-2-pokojowe-e2n4l3,https://s2.adresowa.pl/oi/1a/4c/37683c_fd90_cover-2-pokojowe-mieszkanie-gdansk-letnica-ul-sucha.jpg
Gdańsk Wrzeszcz,ul. Ludwika Waryńskiego,4,112,1699000,15170,Bez pośredników,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-gdansk-wrzeszcz-ul-ludwika-warynskiego-4-pokojowe-g9g5l5,https://s2.adresowa.pl/oi/77/56/37645c_b5b6_cover-4-pokojowe-mieszkanie-gdansk-wrzeszcz-ul-ludwika-warynskiego.jpg
,,,,,,Pośrednik,,,,
,,,,,,Pośrednik,,,,
Gdańsk Piecki,ul. Myśliwskie Wzgórze,4,82,1100000,13480,Bez pośredników,ponad miesiąc temu,16,https://adresowo.pl/o/mieszkanie-gdansk-piecki-ul-mysliwskie-wzgorze-4-pokojowe-o2j6q8,https://s2.adresowa.pl/oi/10/3d/3746fa_4fef_cover-4-pokojowe-mieszkanie-gdansk-piecki-ul-mysliwskie-wzgorze.jpg
Gdańsk Śródmieście,ul. Angielska Grobla,3,69,1690000,24493,Oferta biura nieruchomości,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-gdansk-srodmiescie-ul-angielska-grobla-3-pokojowe-t9w6p6,https://s2.adresowa.pl/oi/21/60/38539c_ae20_cover-3-pokojowe-mieszkanie-gdansk-srodmiescie-ul-angielska-grobla.jpg
Gdańsk Jasień,ul. Pólnicy,4,106,1450000,13727,Oferta biura nieruchomości,ponad miesiąc temu,5,https://adresowo.pl/o/mieszkanie-gdansk-jasien-ul-polnicy-4-pokojowe-q8h1o6,https://s2.adresowa.pl/oi/4d/31/38383e_9267_cover-4-pokojowe-mieszkanie-gdansk-jasien-ul-polnicy.jpg
Gdańsk Chełm,ul. Rogalińska,2,51,669999,13189,Bez pośredników,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-gdansk-chelm-ul-rogalinska-2-pokojowe-p6d9e4,https://s2.adresowa.pl/oi/3d/38/373bbe_8844_cover-2-pokojowe-mieszkanie-gdansk-chelm-ul-rogalinska.jpg
,,,,,,Pośrednik,,,,
,,,,,,Pośrednik,,,,
Gdańsk Brzeźno,al. gen. Józefa Hallera,3,63,1750000,27884,Bez pośredników,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-gdansk-brzezno-al-gen-jozefa-hallera-3-pokojowe-u5w5z1,https://s2.adresowa.pl/oi/2e/11/370316_54b6_cover-3-pokojowe-mieszkanie-gdansk-brzezno-al-gen-jozefa-hallera.jpg
Gdańsk Śródmieście,ul. Angielska Grobla,2,47,1140000,24204,Bez pośredników,ponad miesiąc temu,20,https://adresowo.pl/o/mieszkanie-gdansk-srodmiescie-ul-angielska-grobla-2-pokojowe-q2c3t0,https://s2.adresowa.pl/oi/3f/62/36eea0_37d8_cover-2-pokojowe-mieszkanie-gdansk-srodmiescie-ul-angielska-grobla.jpg
Gdańsk Chełm,ul. Ptasia,3,88,1400000,15909,Oferta biura nieruchomości,ponad miesiąc temu,5,https://adresowo.pl/o/mieszkanie-gdansk-chelm-ul-ptasia-3-pokojowe-u8x5q4,https://s2.adresowa.pl/oi/2d/50/383744_a623_cover-3-pokojowe-mieszkanie-gdansk-chelm-ul-ptasia.jpg
Gdańsk Jasień,ul. Pólnicy,4,66,884000,13323,Oferta biura nieruchomości,ponad miesiąc temu,4,https://adresowo.pl/o/mieszkanie-gdansk-jasien-ul-polnicy-4-pokojowe-y0n9q9,https://s2.adresowa.pl/oi/71/61/383046_3b5a_cover-4-pokojowe-mieszkanie-gdansk-jasien-ul-polnicy.jpg
Gdańsk Śródmieście,ul. Chmielna,1,35,890000,25429,Bez pośredników,ponad miesiąc temu,12,https://adresowo.pl/o/mieszkanie-gdansk-srodmiescie-ul-chmielna-1-pokoj-z5g5f6,https://s2.adresowa.pl/oi/3b/19/36bf7a_db0c_cover-1-pokojowe-mieszkanie-gdansk-srodmiescie-ul-chmielna.jpg
,,,,,,Pośrednik,,,,
,,,,,,Pośrednik,,,,
Gdańsk Letnica,ul. Letnicka,3,72,1265000,17569,Bez pośredników,ponad miesiąc temu,20,https://adresowo.pl/o/mieszkanie-gdansk-letnica-ul-letnicka-3-pokojowe-w4i6f4,https://s2.adresowa.pl/oi/28/25/36b73c_3f01_cover-3-pokojowe-mieszkanie-gdansk-letnica-ul-letnicka.jpg
Gdańsk Ujeścisko,ul. Piotrkowska,4,98,949000,9684,Bez pośredników,ponad miesiąc temu,15,https://adresowo.pl/o/mieszkanie-gdansk-ujescisko-ul-piotrkowska-4-pokojowe-i4o6d7,https://s2.adresowa.pl/oi/4f/51/36a53c_6e68_cover-4-pokojowe-mieszkanie-gdansk-ujescisko-ul-piotrkowska.jpg
Gdańsk Jasień,ul. Pólnicy,3,48,594000,12474,Oferta biura nieruchomości,ponad miesiąc temu,4,https://adresowo.pl/o/mieszkanie-gdansk-jasien-ul-polnicy-3-pokojowe-q6w3q3,https://s2.adresowa.pl/oi/47/35/38303c_5001_cover-3-pokojowe-mieszkanie-gdansk-jasien-ul-polnicy.jpg
Gdańsk Jasień,ul. Pólnicy,3,60,707000,11717,Oferta biura nieruchomości,ponad miesiąc temu,4,https://adresowo.pl/o/mieszkanie-gdansk-jasien-ul-polnicy-3-pokojowe-k6r9z3,https://s2.adresowa.pl/oi/7b/49/383040_cec4_cover-3-pokojowe-mieszkanie-gdansk-jasien-ul-polnicy.jpg
Gdańsk Przymorze,ul. Kołobrzeska,3,53,670000,12642,Bez pośredników,ponad miesiąc temu,16,https://adresowo.pl/o/mieszkanie-gdansk-przymorze-ul-kolobrzeska-3-pokojowe-y7t3y2,https://s2.adresowa.pl/oi/51/56/369a74_e64f_cover-3-pokojowe-mieszkanie-gdansk-przymorze-ul-kolobrzeska.jpg
,,,,,,Pośrednik,,,,
,,,,,,Pośrednik,,,,
Gdańsk Jasień,ul. Kartuska,1,36,446375,12399,Bez pośredników,ponad miesiąc temu,13,https://adresowo.pl/o/mieszkanie-gdansk-jasien-ul-kartuska-1-pokoj-e5j4j2,https://s2.adresowa.pl/oi/30/4c/369848_44bf_cover-1-pokojowe-mieszkanie-gdansk-jasien-ul-kartuska.jpg
Gdańsk Przymorze,ul. Lęborska,3,53,979000,18482,Bez pośredników,ponad miesiąc temu,17,https://adresowo.pl/o/mieszkanie-gdansk-przymorze-ul-leborska-3-pokojowe-a2y8c6,https://s2.adresowa.pl/oi/44/6c/3689e8_649b_cover-3-pokojowe-mieszkanie-gdansk-przymorze-ul-leborska.jpg
Gdańsk Jasień,ul. Pólnicy,3,61,682000,11158,Oferta biura nieruchomości,ponad miesiąc temu,5,https://adresowo.pl/o/mieszkanie-gdansk-jasien-ul-polnicy-3-pokojowe-l8a1o5,https://s2.adresowa.pl/oi/7d/61/383038_8d78_cover-3-pokojowe-mieszkanie-gdansk-jasien-ul-polnicy.jpg
Gdańsk Ujeścisko,ul. Piotrkowska,3,79,999000,12630,Oferta biura nieruchomości,ponad miesiąc temu,13,https://adresowo.pl/o/mieszkanie-gdansk-ujescisko-ul-piotrkowska-3-pokojowe-r1b4s0,https://s2.adresowa.pl/oi/66/3f/382ab6_f969_cover-3-pokojowe-mieszkanie-gdansk-ujescisko-ul-piotrkowska.jpg
Gdańsk Jasień,,3,50,285000,5700,Bez pośredników,ponad miesiąc temu,5,https://adresowo.pl/o/mieszkanie-gdansk-jasien-3-pokojowe-50-m2-m2c4r3,https://s2.adresowa.pl/oi/6d/6e/368024_c02a_cover-3-pokojowe-mieszkanie-gdansk-jasien.jpg
Gdańsk Jasień,ul. gen. Władysława Andersa,1,31,589000,19092,Bez pośredników,ponad miesiąc temu,12,https://adresowo.pl/o/mieszkanie-gdansk-jasien-ul-gen-wladyslawa-andersa-1-pokoj-t5a7h8,https://s2.adresowa.pl/oi/42/23/365e32_6bf0_cover-1-pokojowe-mieszkanie-gdansk-jasien-ul-gen-wladyslawa-andersa.jpg
,,,,,,Pośrednik,,,,
,,,,,,Pośrednik,,,,
Gdańsk Morena,ul. Pagórkowa,4,101,1099000,10881,Bez pośredników,ponad miesiąc temu,7,https://adresowo.pl/o/mieszkanie-gdansk-morena-ul-pagorkowa-4-pokojowe-k0y9o7,https://s2.adresowa.pl/oi/23/38/364fd0_c4e2_cover-4-pokojowe-mieszkanie-gdansk-morena-ul-pagorkowa.jpg
Gdańsk Dolne Miasto,ul. Sadowa,3,70,1100000,15692,Oferta biura nieruchomości,ponad miesiąc temu,25,https://adresowo.pl/o/mieszkanie-gdansk-dolne-miasto-ul-sadowa-3-pokojowe-o5h2t9,https://s2.adresowa.pl/oi/44/6f/382aa0_4fda_cover-3-pokojowe-mieszkanie-gdansk-dolne-miasto-ul-sadowa.jpg
Gdańsk Śródmieście,,1,31,849000,27369,Oferta biura nieruchomości,ponad miesiąc temu,22,https://adresowo.pl/o/mieszkanie-gdansk-srodmiescie-1-pokoj-31-m2-w4m4m0,https://s2.adresowa.pl/oi/1a/1d/382a96_49b8_cover-1-pokojowe-mieszkanie-gdansk-srodmiescie.jpg
Gdańsk Śródmieście,ul. Lecha Bądkowskiego,4,112,1150000,10268,Bez pośredników,ponad miesiąc temu,16,https://adresowo.pl/o/mieszkanie-gdansk-srodmiescie-ul-lecha-badkowskiego-4-pokojowe-v9v8f7,https://s2.adresowa.pl/oi/17/2c/3646e4_38b9_cover-4-pokojowe-mieszkanie-gdansk-srodmiescie-ul-lecha-badkowskiego.jpg
Gdańsk Zakoniczyn,ul. Stanisława Dąbka,2,25,399000,15960,Bez pośredników,ponad miesiąc temu,15,https://adresowo.pl/o/mieszkanie-gdansk-zakoniczyn-ul-stanislawa-dabka-2-pokojowe-d4k8k6,https://s2.adresowa.pl/oi/12/3a/36465a_5385_cover-2-pokojowe-mieszkanie-gdansk-zakoniczyn-ul-stanislawa-dabka.jpg
Gdańsk Młyniska,ul. ks. Jerzego Popiełuszki,1,26,597000,23113,Bez pośredników,ponad miesiąc temu,19,https://adresowo.pl/o/mieszkanie-gdansk-mlyniska-ul-ks-jerzego-popieluszki-1-pokoj-y2o7h8,https://s2.adresowa.pl/oi/49/64/3641e0_7c23_cover-1-pokojowe-mieszkanie-gdansk-mlyniska-ul-ks-jerzego-popieluszki.jpg
,,,,,,Pośrednik,,,,
,,,,,,Pośrednik,,,,
Gdańsk Dolne Miasto,,4,86,1439000,16825,Oferta biura nieruchomości,ponad miesiąc temu,30,https://adresowo.pl/o/mieszkanie-gdansk-dolne-miasto-4-pokojowe-85-m2-u5w0w1,https://s2.adresowa.pl/oi/5c/10/382a8c_a4c4_cover-4-pokojowe-mieszkanie-gdansk-dolne-miasto.jpg
Gdańsk Wrzeszcz,ul. Magellana,2,54,1099000,20352,Oferta biura nieruchomości,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-gdansk-wrzeszcz-ul-magellana-2-pokojowe-w9r0i7,https://s2.adresowa.pl/oi/2a/73/382630_9490_cover-2-pokojowe-mieszkanie-gdansk-wrzeszcz-ul-magellana.jpg
Gdańsk Jasień,ul. Jasieńska,2,56,860000,15468,Bez pośredników,ponad miesiąc temu,11,https://adresowo.pl/o/mieszkanie-gdansk-jasien-ul-jasienska-2-pokojowe-j5e6h0,https://s2.adresowa.pl/oi/17/28/363fce_b16b_cover-2-pokojowe-mieszkanie-gdansk-jasien-ul-jasienska.jpg
Gdańsk,ul. Warzywnicza,3,69,1400000,20173,Bez pośredników,ponad miesiąc temu,5,https://adresowo.pl/o/mieszkanie-gdansk-ul-warzywnicza-3-pokojowe-n8w7y5,https://s2.adresowa.pl/oi/65/66/3638c4_6fa1_cover-3-pokojowe-mieszkanie-gdansk-ul-warzywnicza.jpg
Gdańsk Morena,ul. Magellana,2,48,780000,16250,Bez pośredników,ponad miesiąc temu,17,https://adresowo.pl/o/mieszkanie-gdansk-morena-ul-magellana-2-pokojowe-q2u7w8,https://s2.adresowa.pl/oi/1f/70/3637b4_7e4d_cover-2-pokojowe-mieszkanie-gdansk-morena-ul-magellana.jpg
Gdańsk Śródmieście,ul. Szafarnia,2,52,1150000,22115,Oferta biura nieruchomości,ponad miesiąc temu,20,https://adresowo.pl/o/mieszkanie-gdansk-srodmiescie-ul-szafarnia-2-pokojowe-p8q4e8,https://s2.adresowa.pl/oi/38/41/382436_a458_cover-2-pokojowe-mieszkanie-gdansk-srodmiescie-ul-szafarnia.jpg
