locality,street,rooms,area,price_total_zl,price_sqm_zl,owner_type,date_posted,photo_count,url,image_url
Kraków Kurdwanów,ul. Franciszka Bujaka,3,54,860000,15809,Oferta biura nieruchomości,ponad miesiąc temu,6,https://adresowo.pl/o/mieszkanie-krakow-kurdwanow-ul-franciszka-bujaka-3-pokojowe-x4z1j9,https://s2.adresowa.pl/oi/3a/35/3a040a_c33b_cover-3-pokojowe-mieszkanie-krakow-kurdwanow-ul-franciszka-bujaka.jpg
Kraków Dębniki,ul. Mochnaniec,2,44,760000,17471,Bez pośredników,ponad miesiąc temu,10,https://adresowo.pl/o/mieszkanie-krakow-debniki-ul-mochnaniec-2-pokojowe-m1d4t2,https://s2.adresowa.pl/oi/68/21/38ba1a_de3d_cover-2-pokojowe-mieszkanie-krakow-debniki-ul-mochnaniec.jpg
,,,,,,Pośrednik,,,,
,,,,,,Pośrednik,,,,
Kraków Czyżyny,ul. Bolesława Orlińskiego,1,31,574000,18703,Bez pośredników,ponad miesiąc temu,32,https://adresowo.pl/o/mieszkanie-krakow-czyzyny-ul-boleslawa-orlinskiego-1-pokoj-n3e8u3,https://s2.adresowa.pl/oi/3d/16/38b7cc_e1c4_cover-1-pokojowe-mieszkanie-krakow-czyzyny-ul-boleslawa-orlinskiego.jpg
Kraków Grzegórzki,ul. Grzegórzecka,1,13,135000,10385,Bez pośredników,ponad miesiąc temu,1,https://adresowo.pl/o/mieszkanie-krakow-grzegorzki-ul-grzegorzecka-1-pokoj-w9e3q2,https://s2.adresowa.pl/oi/24/44/38b322_774f_cover-1-pokojowe-mieszkanie-krakow-grzegorzki-ul-grzegorzecka.jpg
Kraków Kurdwanów,ul. Łowienicka,3,49,635000,12959,Oferta biura nieruchomości,ponad miesiąc temu,11,https://adresowo.pl/o/mieszkanie-krakow-kurdwanow-ul-lowienicka-3-pokojowe-f6f2c4,https://s2.adresowa.pl/oi/7a/73/3a038e_99eb_cover-3-pokojowe-mieszkanie-krakow-kurdwanow-ul-lowienicka.jpg
Kraków Kurdwanów,ul. Jakuba Bojki,4,90,1089000,12081,Oferta biura nieruchomości,ponad miesiąc temu,18,https://adresowo.pl/o/mieszkanie-krakow-kurdwanow-ul-jakuba-bojki-4-pokojowe-n0e6a6,https://s2.adresowa.pl/oi/11/10/3a0392_fe02_cover-4-pokojowe-mieszkanie-krakow-kurdwanow-ul-jakuba-bojki.jpg
Kraków Grzegórzki,ul. Aleksandra Lubomirskiego,2,33,630000,18999,Bez pośredników,ponad miesiąc temu,13,https://adresowo.pl/o/mieszkanie-krakow-grzegorzki-ul-aleksandra-lubomirskiego-2-pokojowe-r3n8j1,https://s2.adresowa.pl/oi/75/35/38a0a0_2f1e_cover-2-pokojowe-mieszkanie-krakow-grzegorzki-ul-aleksandra-lubomirskiego.jpg
,,,,,,Pośrednik,,,,
,,,,,,Pośrednik,,,,
Kraków Prądnik Biały,ul. Bociana,2,43,790000,18203,Bez pośredników,ponad miesiąc temu,18,https://adresowo.pl/o/mieszkanie-krakow-pradnik-bialy-ul-bociana-2-pokojowe-b5u6e4,https://s2.adresowa.pl/oi/35/5d/3896e8_4c23_cover-2-pokojowe-mieszkanie-krakow-pradnik-bialy-ul-bociana.jpg
Kraków Podgórze Duchackie,ul. Daliowa,2,29,415000,14261,Bez pośredników,ponad miesiąc temu,11,https://adresowo.pl/o/mieszkanie-krakow-podgorze-duchackie-ul-daliowa-2-pokojowe-v1n3z0,https://s2.adresowa.pl/oi/68/26/3893ca_9f91_cover-2-pokojowe-mieszkanie-krakow-podgorze-duchackie-ul-daliowa.jpg
Kraków Kurdwanów,ul. por. Halszki,2,49,305000,6199,Oferta biura nieruchomości,ponad miesiąc temu,14,https://adresowo.pl/o/mieszkanie-krakow-kurdwanow-ul-por-halszki-2-pokojowe-f7o3o9,https://s2.adresowa.pl/oi/18/3d/3a0388_e1c2_cover-2-pokojowe-mieszkanie-krakow-kurdwanow-ul-por-halszki.jpg
Kraków Kurdwanów,ul. Wielicka,2,26,480000,18490,Oferta biura nieruchomości,ponad miesiąc temu,17,https://adresowo.pl/o/mieszkanie-krakow-kurdwanow-ul-wielicka-2-pokojowe-g7i9w2,https://s2.adresowa.pl/oi/58/51/3a0386_61ca_cover-2-pokojowe-mieszkanie-krakow-kurdwanow-ul-wielicka.jpg
Kraków Stare Miasto,ul. Krowoderska,4,108,1630000,15093,Bez pośredników,ponad miesiąc temu,7,https://adresowo.pl/o/mieszkanie-krakow-stare-miasto-ul-krowoderska-4-pokojowe-n2s7c3,https://s2.adresowa.pl/oi/4e/76/388ab6_3ece_cover-4-pokojowe-mieszkanie-krakow-stare-miasto-ul-krowoderska.jpg
,,,,,,Pośrednik,,,,
,,,,,,Pośrednik,,,,
Kraków Stare Miasto,ul. Krowoderska,4,133,1950000,14662,Bez pośredników,ponad miesiąc temu,10,https://adresowo.pl/o/mieszkanie-krakow-stare-miasto-ul-krowoderska-4-pokojowe-m6z0r5,https://s2.adresowa.pl/oi/39/11/38791c_273b_cover-4-pokojowe-mieszkanie-krakow-stare-miasto-ul-krowoderska.jpg
Kraków Olsza,ul. Czerwonego Prądnika,3,60,1120000,18667,Bez pośredników,ponad miesiąc temu,19,https://adresowo.pl/o/mieszkanie-krakow-olsza-ul-czerwonego-pradnika-3-pokojowe-h6u7o3,https://s2.adresowa.pl/oi/3b/72/38821e_6e96_cover-3-pokojowe-mieszkanie-krakow-olsza-ul-czerwonego-pradnika.jpg
Kraków Kozłówek,ul. Spółdzielców,2,39,540000,13768,Oferta biura nieruchomości,ponad miesiąc temu,17,https://adresowo.pl/o/mieszkanie-krakow-kozlowek-ul-spoldzielcow-2-pokojowe-o3e9d7,https://s2.adresowa.pl/oi/4e/31/3a0382_eeb7_cover-2-pokojowe-mieszkanie-krakow-kozlowek-ul-spoldzielcow.jpg
Kraków Prokocim,ul. Alberta Schweitzera,4,75,769000,10253,Oferta biura nieruchomości,ponad miesiąc temu,15,https://adresowo.pl/o/mieszkanie-krakow-prokocim-ul-alberta-schweitzera-4-pokojowe-w9g6v9,https://s2.adresowa.pl/oi/4f/23/3a037e_c847_cover-4-pokojowe-mieszkanie-krakow-prokocim-ul-alberta-schweitzera.jpg
Kraków Nowa Huta,os. Słoneczne,1,24,399000,16625,Bez pośredników,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-krakow-nowa-huta-os-sloneczne-1-pokoj-t7r2q0,https://s2.adresowa.pl/oi/13/7d/387ce6_b332_cover-1-pokojowe-mieszkanie-krakow-nowa-huta-os-sloneczne.jpg
Kraków Salwator,ul. Bolesława Komorowskiego,2,27,433211,16045,Bez pośredników,ponad miesiąc temu,10,https://adresowo.pl/o/mieszkanie-krakow-salwator-ul-boleslawa-komorowskiego-2-pokojowe-l4l1r7,https://s2.adresowa.pl/oi/39/19/38759a_7845_cover-2-pokojowe-mieszkanie-krakow-salwator-ul-boleslawa-komorowskiego.jpg
,,,,,,Pośrednik,,,,
,,,,,,Pośrednik,,,,
Kraków Bronowice,ul. Lucjana Rydla,1,42,709000,16881,Bez pośredników,ponad miesiąc temu,14,https://adresowo.pl/o/mieszkanie-krakow-bronowice-ul-lucjana-rydla-1-pokoj-s8a2f8,https://s2.adresowa.pl/oi/37/2e/3855ae_7d07_cover-1-pokojowe-mieszkanie-krakow-bronowice-ul-lucjana-rydla.jpg
Kraków Kurdwanów,ul. Wielicka,3,75,1249000,16709,Oferta biura nieruchomości,ponad miesiąc temu,16,https://adresowo.pl/o/mieszkanie-krakow-kurdwanow-ul-wielicka-3-pokojowe-v5r3r8,https://s2.adresowa.pl/oi/41/1d/3a028e_ab42_cover-3-pokojowe-mieszkanie-krakow-kurdwanow-ul-wielicka.jpg
Kraków Podgórze,ul. Wielicka,2,45,579000,12824,Oferta biura nieruchomości,ponad miesiąc temu,13,https://adresowo.pl/o/mieszkanie-krakow-podgorze-ul-wielicka-2-pokojowe-l9c5q6,https://s2.adresowa.pl/oi/68/52/3a023e_e460_cover-2-pokojowe-mieszkanie-krakow-podgorze-ul-wielicka.jpg
Kraków Borek Fałęcki,ul. Zdunów,1,22,325000,14773,Bez pośredników,ponad miesiąc temu,20,https://adresowo.pl/o/mieszkanie-krakow-borek-falecki-ul-zdunow-1-pokoj-n1m0h3,https://s2.adresowa.pl/oi/30/49/3854c4_d8ff_cover-1-pokojowe-mieszkanie-krakow-borek-falecki-ul-zdunow.jpg
Kraków Nowa Huta,ul. Stanisława Augusta Poniatowskiego,5,166,1470000,8855,Bez pośredników,ponad miesiąc temu,20,https://adresowo.pl/o/mieszkanie-krakow-nowa-huta-ul-stanislawa-augusta-poniatowskiego-5-pokojowe-m9m5j3,https://s2.adresowa.pl/oi/78/37/384f4a_d779_cover-5-pokojowe-mieszkanie-krakow-nowa-huta-ul-stanislawa-augusta-poniatowskiego.jpg
Kraków Stare Miasto,ul. Krowoderska,3,70,388160,5522,Bez pośredników,ponad miesiąc temu,4,https://adresowo.pl/o/mieszkanie-krakow-stare-miasto-ul-krowoderska-3-pokojowe-i2r3g0,https://s2.adresowa.pl/oi/30/5a/384eec_3e34_cover-3-pokojowe-mieszkanie-krakow-stare-miasto-ul-krowoderska.jpg
,,,,,,Pośrednik,,,,
,,,,,,Pośrednik,,,,
Kraków Podgórze Duchackie,ul. Spółdzielców,2,36,555000,15281,Oferta biura nieruchomości,ponad miesiąc temu,18,https://adresowo.pl/o/mieszkanie-krakow-podgorze-duchackie-ul-spoldzielcow-2-pokojowe-d9s4b8,https://s2.adresowa.pl/oi/20/24/3a01e2_3bfc_cover-2-pokojowe-mieszkanie-krakow-podgorze-duchackie-ul-spoldzielcow.jpg
Kraków Podgórze Duchackie,ul. Spółdzielców,1,24,400000,16992,Oferta biura nieruchomości,ponad miesiąc temu,10,https://adresowo.pl/o/mieszkanie-krakow-podgorze-duchackie-ul-spoldzielcow-1-pokoj-a8g8m8,https://s2.adresowa.pl/oi/48/18/3a01ba_3c08_cover-1-pokojowe-mieszkanie-krakow-podgorze-duchackie-ul-spoldzielcow.jpg
Kraków Stare Miasto,ul. Krowoderska,1,278,1564400,5627,Bez pośredników,ponad miesiąc temu,6,https://adresowo.pl/o/mieszkanie-krakow-stare-miasto-ul-krowoderska-1-pokoj-g8j0p8,https://s2.adresowa.pl/oi/4c/65/38440c_b96c_cover-1-pokojowe-mieszkanie-krakow-stare-miasto-ul-krowoderska.jpg
Kraków Bieńczyce,os. Kazimierzowskie,2,36,579000,16083,Bez pośredników,ponad miesiąc temu,13,https://adresowo.pl/o/mieszkanie-krakow-bienczyce-os-kazimierzowskie-2-pokojowe-b5h0s6,https://s2.adresowa.pl/oi/71/4b/384296_c5f2_cover-2-pokojowe-mieszkanie-krakow-bienczyce-os-kazimierzowskie.jpg
Kraków Podgórze Duchackie,ul. Białoruska,3,54,945000,17575,Bez pośredników,ponad miesiąc temu,5,https://adresowo.pl/o/mieszkanie-krakow-podgorze-duchackie-ul-bialoruska-3-pokojowe-o6d8r0,https://s2.adresowa.pl/oi/35/1b/383eb2_7d88_cover-3-pokojowe-mieszkanie-krakow-podgorze-duchackie-ul-bialoruska.jpg
Kraków Podgórze Duchackie,ul. Adama Bochenka,3,58,747000,12787,Oferta biura nieruchomości,ponad miesiąc temu,13,https://adresowo.pl/o/mieszkanie-krakow-podgorze-duchackie-ul-adama-bochenka-3-pokojowe-s8e1e9,https://s2.adresowa.pl/oi/7d/7e/3a01b6_5ad2_cover-3-pokojowe-mieszkanie-krakow-podgorze-duchackie-ul-adama-bochenka.jpg
Kraków Podgórze Duchackie,ul. Włoska,1,33,530000,15916,Oferta biura nieruchomości,ponad miesiąc temu,15,https://adresowo.pl/o/mieszkanie-krakow-podgorze-duchackie-ul-wloska-1-pokoj-s2h2n3,https://s2.adresowa.pl/oi/79/6d/39ffee_5d6a_cover-1-pokojowe-mieszkanie-krakow-podgorze-duchackie-ul-wloska.jpg
Kraków Kliny,ul. bpa Albina Małysiaka,2,43,679000,15798,Bez pośredników,ponad miesiąc temu,20,https://adresowo.pl/o/mieszkanie-krakow-kliny-ul-bpa-albina-malysiaka-2-pokojowe-j0n7z2,https://s2.adresowa.pl/oi/6e/5c/383b88_e02c_cover-2-pokojowe-mieszkanie-krakow-kliny-ul-bpa-albina-malysiaka.jpg
Kraków Nowa Huta,os. Handlowe,2,52,595000,11553,Bez pośredników,ponad miesiąc temu,4,https://adresowo.pl/o/mieszkanie-krakow-nowa-huta-os-handlowe-2-pokojowe-u9l4r6,https://s2.adresowa.pl/oi/42/5b/3834f6_a24b_cover-2-pokojowe-mieszkanie-krakow-nowa-huta-os-handlowe.jpg
Kraków Podgórze Duchackie,ul. Walerego Sławka,2,36,729000,20250,Bez pośredników,ponad miesiąc temu,12,https://adresowo.pl/o/mieszkanie-krakow-podgorze-duchackie-ul-walerego-slawka-2-pokojowe-k3t4w6,https://s2.adresowa.pl/oi/60/58/38318a_922d_cover-2-pokojowe-mieszkanie-krakow-podgorze-duchackie-ul-walerego-slawka.jpg
Kraków Kantorowice,ul. Kantorowicka,2,53,600000,11383,Oferta biura nieruchomości,ponad miesiąc temu,14,https://adresowo.pl/o/mieszkanie-krakow-kantorowice-ul-kantorowicka-2-pokojowe-q3g5y0,https://s2.adresowa.pl/oi/7f/76/39fd40_7edd_cover-2-pokojowe-mieszkanie-krakow-kantorowice-ul-kantorowicka.jpg
Kraków Prądnik Biały,ul. Władysława Łokietka,2,39,650000,16753,Oferta biura nieruchomości,ponad miesiąc temu,26,https://adresowo.pl/o/mieszkanie-krakow-pradnik-bialy-ul-wladyslawa-lokietka-2-pokojowe-e0q0t2,https://s2.adresowa.pl/oi/2a/1d/39fd20_449c_cover-2-pokojowe-mieszkanie-krakow-pradnik-bialy-ul-wladyslawa-lokietka.jpg
Kraków Stare Miasto,al. Adama Mickiewicza,4,117,1850000,15812,Bez pośredników,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-krakow-stare-miasto-al-adama-mickiewicza-4-pokojowe-c6d0l7,https://s2.adresowa.pl/oi/47/3c/382db8_5e5a_cover-4-pokojowe-mieszkanie-krakow-stare-miasto-al-adama-mickiewicza.jpg
Kraków Podgórze,ul. Na Zakolu Wisły,3,56,1000000,17737,Bez pośredników,ponad miesiąc temu,4,https://adresowo.pl/o/mieszkanie-krakow-podgorze-ul-na-zakolu-wisly-3-pokojowe-y0v7d1,https://s2.adresowa.pl/oi/7e/76/382d86_a883_cover-3-pokojowe-mieszkanie-krakow-podgorze-ul-na-zakolu-wisly.jpg
Kraków Nowa Huta,os. Kazimierzowskie,3,55,655000,11909,Bez pośredników,ponad miesiąc temu,7,https://adresowo.pl/o/mieszkanie-krakow-nowa-huta-os-kazimierzowskie-3-pokojowe-b0h9b9,https://s2.adresowa.pl/oi/31/49/382990_6105_cover-3-pokojowe-mieszkanie-krakow-nowa-huta-os-kazimierzowskie.jpg
Kraków Bieńczyce,os. Na Wzgórzach,1,23,348000,15130,Oferta biura nieruchomości,ponad miesiąc temu,9,https://adresowo.pl/o/mieszkanie-krakow-bienczyce-os-na-wzgorzach-1-pokoj-h1v5i9,https://s2.adresowa.pl/oi/1e/5f/39fbc6_e9f8_cover-1-pokojowe-mieszkanie-krakow-bienczyce-os-na-wzgorzach.jpg
Kraków Krowodrza,ul. Poznańska,3,89,1600000,18038,Oferta biura nieruchomości,ponad miesiąc temu,24,https://adresowo.pl/o/mieszkanie-krakow-krowodrza-ul-poznanska-3-pokojowe-v1h6w8,https://s2.adresowa.pl/oi/55/7b/39f706_3874_cover-3-pokojowe-mieszkanie-krakow-krowodrza-ul-poznanska.jpg
Kraków Mistrzejowice,ul. Powstańców,2,35,620000,17714,Bez pośredników,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-krakow-mistrzejowice-ul-powstancow-2-pokojowe-j2i2n0,https://s2.adresowa.pl/oi/35/77/38276c_a0df_cover-2-pokojowe-mieszkanie-krakow-mistrzejowice-ul-powstancow.jpg
Kraków Kurdwanów,ul. por. Halszki,2,44,699000,15886,Bez pośredników,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-krakow-kurdwanow-ul-por-halszki-2-pokojowe-z6l2n8,https://s2.adresowa.pl/oi/57/48/382282_d3c6_cover-2-pokojowe-mieszkanie-krakow-kurdwanow-ul-por-halszki.jpg
Kraków Krowodrza,,1,29,453000,15713,Bez pośredników,ponad miesiąc temu,13,https://adresowo.pl/o/mieszkanie-krakow-krowodrza-1-pokoj-28-m2-p6m1r6,https://s2.adresowa.pl/oi/6d/6a/381e84_ff94_cover-1-pokojowe-mieszkanie-krakow-krowodrza.jpg
Kraków Nowa Huta,os. Krakowiaków,3,55,797000,14407,Oferta biura nieruchomości,ponad miesiąc temu,21,https://adresowo.pl/o/mieszkanie-krakow-nowa-huta-os-krakowiakow-3-pokojowe-e8b4y9,https://s2.adresowa.pl/oi/5c/6b/39f4b2_f1f7_cover-3-pokojowe-mieszkanie-krakow-nowa-huta-os-krakowiakow.jpg
Kraków Prądnik Biały,ul. ks. Józefa Meiera,1,34,549000,16147,Oferta biura nieruchomości,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-krakow-pradnik-bialy-ul-ks-jozefa-meiera-1-pokoj-e6w9k8,https://s2.adresowa.pl/oi/3a/3f/39f078_aad2_cover-1-pokojowe-mieszkanie-krakow-pradnik-bialy-ul-ks-jozefa-meiera.jpg
Kraków Mydlniki,ul. prof. Stefana Myczkowskiego,3,61,895000,14672,Bez pośredników,ponad miesiąc temu,10,https://adresowo.pl/o/mieszkanie-krakow-mydlniki-ul-prof-stefana-myczkowskiego-3-pokojowe-y0h8j9,https://s2.adresowa.pl/oi/31/46/381ab8_600d_cover-3-pokojowe-mieszkanie-krakow-mydlniki-ul-prof-stefana-myczkowskiego.jpg
Kraków Kazimierz,ul. Rzeźnicza,2,45,810000,18000,Bez pośredników,ponad miesiąc temu,10,https://adresowo.pl/o/mieszkanie-krakow-kazimierz-ul-rzeznicza-2-pokojowe-u4m0s0,https://s2.adresowa.pl/oi/54/4e/381092_4220_cover-2-pokojowe-mieszkanie-krakow-kazimierz-ul-rzeznicza.jpg
Kraków Krowodrza,ul. Juliusza Lea,1,32,681870,21000,Bez pośredników,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-krakow-krowodrza-ul-juliusza-lea-1-pokoj-o0s7b3,https://s2.adresowa.pl/oi/6c/10/380b0e_e3df_cover-1-pokojowe-mieszkanie-krakow-krowodrza-ul-juliusza-lea.jpg
Kraków Bronowice,ul. Wrocławska,5,115,1050000,9130,Oferta biura nieruchomości,ponad miesiąc temu,40,https://adresowo.pl/o/mieszkanie-krakow-bronowice-ul-wroclawska-5-pokojowe-w2j0a6,https://s2.adresowa.pl/oi/71/5c/39ed1a_74e5_cover-5-pokojowe-mieszkanie-krakow-bronowice-ul-wroclawska.jpg
Kraków Krowodrza,ul. Składowa,3,61,1199000,19656,Oferta biura nieruchomości,ponad miesiąc temu,30,https://adresowo.pl/o/mieszkanie-krakow-krowodrza-ul-skladowa-3-pokojowe-x4b0j2,https://s2.adresowa.pl/oi/26/77/39ec52_3c22_cover-3-pokojowe-mieszkanie-krakow-krowodrza-ul-skladowa.jpg
Kraków Podgórze Duchackie,ul. Jakuba Bojki,2,47,680000,14530,Bez pośredników,ponad miesiąc temu,11,https://adresowo.pl/o/mieszkanie-krakow-podgorze-duchackie-ul-jakuba-bojki-2-pokojowe-v2b4b2,https://s2.adresowa.pl/oi/32/12/380364_e3b5_cover-2-pokojowe-mieszkanie-krakow-podgorze-duchackie-ul-jakuba-bojki.jpg
Kraków Wola Justowska,,3,52,1160000,22308,Bez pośredników,ponad miesiąc temu,7,https://adresowo.pl/o/mieszkanie-krakow-wola-justowska-3-pokojowe-52-m2-p6y9v5,https://s2.adresowa.pl/oi/2b/2d/37ef32_d892_cover-3-pokojowe-mieszkanie-krakow-wola-justowska.jpg
Kraków Podgórze,ul. Stanisława Smolki,2,55,996000,18109,Bez pośredników,ponad miesiąc temu,17,https://adresowo.pl/o/mieszkanie-krakow-podgorze-ul-stanislawa-smolki-2-pokojowe-n9b4k9,https://s2.adresowa.pl/oi/57/1b/37ec30_4416_cover-2-pokojowe-mieszkanie-krakow-podgorze-ul-stanislawa-smolki.jpg
Kraków Bieńczyce,ul. gen. Leopolda Okulickiego,1,27,415000,15370,Oferta biura nieruchomości,ponad miesiąc temu,21,https://adresowo.pl/o/mieszkanie-krakow-bienczyce-ul-gen-leopolda-okulickiego-1-pokoj-t7n7k0,https://s2.adresowa.pl/oi/33/14/39e834_516a_cover-1-pokojowe-mieszkanie-krakow-bienczyce-ul-gen-leopolda-okulickiego.jpg
Kraków,ul. Tadeusza Szafrana,2,37,669999,18286,Oferta biura nieruchomości,ponad miesiąc temu,28,https://adresowo.pl/o/mieszkanie-krakow-ul-tadeusza-szafrana-2-pokojowe-x3u3z2,https://s2.adresowa.pl/oi/21/6c/39e7d4_3a26_cover-2-pokojowe-mieszkanie-krakow-ul-tadeusza-szafrana.jpg
Kraków Kurdwanów,ul. Franciszka Bujaka,4,111,895000,8063,Bez pośredników,ponad miesiąc temu,11,https://adresowo.pl/o/mieszkanie-krakow-kurdwanow-ul-franciszka-bujaka-4-pokojowe-i6b5m4,https://s2.adresowa.pl/oi/4a/62/37e682_731e_cover-4-pokojowe-mieszkanie-krakow-kurdwanow-ul-franciszka-bujaka.jpg
Kraków Opatkowice,ul. Macieja Dębskiego,2,41,570000,13902,Bez pośredników,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-krakow-opatkowice-ul-macieja-debskiego-2-pokojowe-n5f7e0,https://s2.adresowa.pl/oi/12/1a/37e666_def5_cover-2-pokojowe-mieszkanie-krakow-opatkowice-ul-macieja-debskiego.jpg
Kraków Mistrzejowice,os. Piastów,2,47,750000,15829,Bez pośredników,ponad miesiąc temu,10,https://adresowo.pl/o/mieszkanie-krakow-mistrzejowice-os-piastow-2-pokojowe-s9v9r2,https://s2.adresowa.pl/oi/6e/7e/37cc2a_8fc5_cover-2-pokojowe-mieszkanie-krakow-mistrzejowice-os-piastow.jpg
Kraków Bieżanów,ul. Pawła Morawiańskiego,4,69,1161537,16900,Oferta biura nieruchomości,ponad miesiąc temu,31,https://adresowo.pl/o/mieszkanie-krakow-biezanow-ul-pawla-morawianskiego-4-pokojowe-b7t3b7,https://s2.adresowa.pl/oi/28/20/39e5a2_d37e_cover-4-pokojowe-mieszkanie-krakow-biezanow-ul-pawla-morawianskiego.jpg
Kraków,ul. Lubostroń,3,65,949000,14600,Oferta biura nieruchomości,ponad miesiąc temu,10,https://adresowo.pl/o/mieszkanie-krakow-ul-lubostron-3-pokojowe-z3w9z2,https://s2.adresowa.pl/oi/23/3e/39dc76_3c8e_cover-3-pokojowe-mieszkanie-krakow-ul-lubostron.jpg
Kraków Śródmieście,ul. Rydlówka,3,63,1120000,17778,Bez pośredników,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-krakow-srodmiescie-ul-rydlowka-3-pokojowe-t9m8v4,https://s2.adresowa.pl/oi/7b/48/37c61c_7873_cover-3-pokojowe-mieszkanie-krakow-srodmiescie-ul-rydlowka.jpg
Kraków Podgórze,ul. Zabłocie,1,37,736300,19900,Bez pośredników,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-krakow-podgorze-ul-zablocie-1-pokoj-c5o5j5,https://s2.adresowa.pl/oi/22/4d/37c006_e85a_cover-1-pokojowe-mieszkanie-krakow-podgorze-ul-zablocie.jpg
Kraków Mistrzejowice,,3,55,665000,12091,Bez pośredników,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-krakow-mistrzejowice-3-pokojowe-55-m2-f4n4e4,https://s2.adresowa.pl/oi/51/42/37c030_ea3a_cover-3-pokojowe-mieszkanie-krakow-mistrzejowice.jpg
Kraków Bieńczyce,os. Kalinowe,3,44,535000,12085,Oferta biura nieruchomości,ponad miesiąc temu,15,https://adresowo.pl/o/mieszkanie-krakow-bienczyce-os-kalinowe-3-pokojowe-n2c7x7,https://s2.adresowa.pl/oi/75/25/39dc6e_81b6_cover-3-pokojowe-mieszkanie-krakow-bienczyce-os-kalinowe.jpg
Kraków Bieżanów,ul. Duża Góra,3,53,819000,15375,Oferta biura nieruchomości,ponad miesiąc temu,11,https://adresowo.pl/o/mieszkanie-krakow-biezanow-ul-duza-gora-3-pokojowe-n7t7x9,https://s2.adresowa.pl/oi/29/64/39d9e6_7fe4_cover-3-pokojowe-mieszkanie-krakow-biezanow-ul-duza-gora.jpg
Kraków Czyżyny,ul. Narciarska,3,65,780000,12093,Bez pośredników,ponad miesiąc temu,14,https://adresowo.pl/o/mieszkanie-krakow-czyzyny-ul-narciarska-3-pokojowe-u5y8l1,https://s2.adresowa.pl/oi/41/68/37b68a_484c_cover-3-pokojowe-mieszkanie-krakow-czyzyny-ul-narciarska.jpg
Kraków Prądnik Czerwony,ul. Kwartowa,2,52,799000,15365,Bez pośredników,ponad miesiąc temu,9,https://adresowo.pl/o/mieszkanie-krakow-pradnik-czerwony-ul-kwartowa-2-pokojowe-w6u7r0,https://s2.adresowa.pl/oi/17/23/37afba_4830_cover-2-pokojowe-mieszkanie-krakow-pradnik-czerwony-ul-kwartowa.jpg
Kraków Mistrzejowice,os. Bohaterów Września,3,51,766000,15020,Bez pośredników,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-krakow-mistrzejowice-os-bohaterow-wrzesnia-3-pokojowe-b2e6s8,https://s2.adresowa.pl/oi/45/49/37ac7a_a2af_cover-3-pokojowe-mieszkanie-krakow-mistrzejowice-os-bohaterow-wrzesnia.jpg
Kraków Ruczaj,ul. Karola Bunscha,3,62,959000,15420,Oferta biura nieruchomości,ponad miesiąc temu,26,https://adresowo.pl/o/mieszkanie-krakow-ruczaj-ul-karola-bunscha-3-pokojowe-m6k7t3,https://s2.adresowa.pl/oi/65/52/39d9de_e0b6_cover-3-pokojowe-mieszkanie-krakow-ruczaj-ul-karola-bunscha.jpg
Kraków Ruczaj,ul. Karola Bunscha,2,34,566000,16545,Oferta biura nieruchomości,ponad miesiąc temu,13,https://adresowo.pl/o/mieszkanie-krakow-ruczaj-ul-karola-bunscha-2-pokojowe-r9n4f3,https://s2.adresowa.pl/oi/69/13/39d9d6_c15f_cover-2-pokojowe-mieszkanie-krakow-ruczaj-ul-karola-bunscha.jpg
Kraków Stare Miasto,ul. Krowoderska,1,17,322000,18997,Bez pośredników,ponad miesiąc temu,1,https://adresowo.pl/o/mieszkanie-krakow-stare-miasto-ul-krowoderska-1-pokoj-y5p9v3,https://s2.adresowa.pl/oi/15/63/37a190_cd2a_cover-1-pokojowe-mieszkanie-krakow-stare-miasto-ul-krowoderska.jpg
Kraków Kliny,ul. Borkowska,2,34,490000,14540,Bez pośredników,ponad miesiąc temu,13,https://adresowo.pl/o/mieszkanie-krakow-kliny-ul-borkowska-2-pokojowe-d8v1g2,https://s2.adresowa.pl/oi/4f/31/37960c_4fff_cover-2-pokojowe-mieszkanie-krakow-kliny-ul-borkowska.jpg
Kraków Stare Miasto,ul. Krowoderska,1,18,367600,20000,Bez pośredników,ponad miesiąc temu,1,https://adresowo.pl/o/mieszkanie-krakow-stare-miasto-ul-krowoderska-1-pokoj-w6r3t7,https://s2.adresowa.pl/oi/4d/2b/3795ae_738b_cover-1-pokojowe-mieszkanie-krakow-stare-miasto-ul-krowoderska.jpg
Kraków Bieżanów,ul. Duża Góra,2,34,522596,15591,Oferta biura nieruchomości,ponad miesiąc temu,11,https://adresowo.pl/o/mieszkanie-krakow-biezanow-ul-duza-gora-2-pokojowe-r9t6m5,https://s2.adresowa.pl/oi/4e/42/39d9d8_39a0_cover-2-pokojowe-mieszkanie-krakow-biezanow-ul-duza-gora.jpg
